t,Y
314,-2.109399915437945
315,4.580422166019569
316,-5.686542087792389
317,6.449157618905821
318,-6.9898942275445215
319,5.398701649254719
320,-5.245687777127454
321,4.324840456766403
322,-2.339789711566687
323,0.4467872203895662
324,1.6219058395111074
325,-3.614070102972315
326,5.6238071871414075
327,-5.703031595398244
328,6.90646865148463
329,-5.451345574049169
330,4.294706290818208
331,-3.195549781855088
332,0.9968806955506503
333,1.6978448588251542
334,-2.8514012345973083
335,6.6264109729501275
336,-7.3436233536246736
337,8.739950060088821
338,-8.49089447828175
339,9.276501185186612
340,-7.111222628966814
341,7.741475883987297
342,-5.896283488247121
343,4.152387086339299
344,-2.0957651826002905
345,-0.1775594906582349
346,3.1390250736219745
347,-5.016768189504227
348,6.220160119486459
349,-7.316081760796672
350,6.541726400577267
351,-6.214342130813302
352,5.753613058160231
353,-4.345924740275138
354,2.912637616617666
355,-2.471136253364839
356,1.5568249155709049
357,0.7906894863646932
358,-0.07366544275233056
359,2.1756158562539216
360,-1.8281891209430476
361,3.1689945754197257
362,-3.1236183784809657
363,5.326928969494581
364,-3.9739188391767306
365,3.0831515550467
366,-4.8080979166425575
367,3.1734097999403934
368,-1.6157064027008163
369,3.474770671168094
370,-0.48648136400225905
371,-0.6120206003427836
372,2.1060299382356007
373,-5.101198714494491
374,3.813358308842041
375,-7.787937155771495
376,6.886186255280025
377,-6.2726975835445575
378,8.187152672345784
379,-5.246126062408279
380,3.893889497937929
381,-1.7313758529356633
382,-0.7372048392461519
383,-0.745324849054128
384,-2.5312129119476605
385,2.8099432821116523
386,-3.278771803915151
387,5.232809515984791
388,-5.164056155831903
389,4.639456461256522
390,-5.27778171681872
391,1.2108489442606234
392,-0.18874506666296398
393,-3.2918296097169435
394,4.684909332516451
395,-6.212875583448275
396,8.321491603884626
397,-8.829589929230602
398,9.542220296769235
399,-7.74738395011607
400,6.897494568725296
401,-5.917352532026504
402,5.562475458481517
403,-3.296371966163029
404,0.9493384367826756
405,-1.7597541569798567
406,-1.2887576192701593
407,2.7415739643609784
408,-3.132294159664161
409,5.75559532586216
410,-4.740435953759666
411,6.072532884361448
412,-5.593926904814002
413,4.98877213968877
414,-5.5517945872894146
415,4.733510538479162
416,-5.54085505880726
417,4.840472943347152
418,-3.1475337868776365
419,1.6067498398414481
420,0.6280327490040919
421,-1.6049993755420693
422,3.4781255207698227
423,-3.556746321948834
424,3.577234203361171
425,-3.7025681962473316
426,3.2407114985592376
427,-1.920663754556426
428,0.6542200221726375
429,0.20415641569086168
430,-2.967397954825289
431,2.397938246269138
432,-4.794800528707528
433,5.585448373133545
434,-6.070523957854556
435,7.541354908632606
436,-6.520272369991425
437,5.39332609170674
438,-4.443977650086679
439,2.1523623673164654
440,-1.5252826300562408
441,-0.9736337583075104
442,2.505255984854518
443,-2.7930955037017355
444,5.542098668520841
445,-5.667764491639205
446,7.020202535141743
447,-6.431582250049964
448,5.586948074878592
449,-3.881237366040013
450,2.6330142511714527
451,-0.6127996556269981
452,0.7250114863182462
453,1.2041266939375848
454,-1.977664775887591
455,4.100085559467915
456,-4.231450748813838
457,5.662084960535518
458,-5.4118454675509176
459,5.407461866782764
460,-5.933563930262267
461,3.924291662931829
462,-5.118898229295903
463,2.956544466729416
464,-2.847212411497874
465,0.8328438556060266
466,1.9755698632980796
467,-3.8573003446054113
468,4.613302473681635
469,-4.82727291380812
470,6.053467344305482
471,-3.4939922774991814
472,3.094325465147647
473,-1.378089535585445
474,-0.12413009284896445
475,-0.019395472555512105
476,-1.8956087181128323
477,3.8552358754529243
478,-3.0836051379413254
479,3.136044225082479
480,-5.06940399473228
481,3.3537818186612944
482,-2.4096761496723036
483,2.0106099754944653
484,-1.2163234012561825
485,-0.8234247609462739
486,0.2832598844613441
487,-2.751822528986605
488,2.569768933032001
489,-2.686306574385336
490,2.966842693429057
491,-1.9334735209603577
492,1.9188082307797223
493,-2.3790399381746234
494,1.7955310497627273
495,-1.23818228225866
496,2.083376176444439
497,0.11423052388025179
498,0.7184316894968358
499,-0.2929874022332352
500,1.2384985102318453
501,-0.9846921988333324
502,1.3364631237725264
503,-0.8130533395821601
504,1.7591615951210096
505,-1.4765726081769164
506,1.3948747539386939
507,-2.1850038876194944
508,1.8775174690599161
509,-2.375658214365572
510,2.001715056173572
511,-2.587256677513091
512,1.7723529526453627
513,-2.8227795169952614
514,-0.17460412759836696
515,-0.8188835115555683
516,-0.15380421400074662
517,0.9525218160908298
518,-1.1384092228442209
519,0.8500209268494094
520,-1.529241406184032
521,2.8155595733255296
522,-1.1649097005982934
523,1.84557224194137
524,-1.8452442404902074
525,0.7889410049097717
526,0.3383395742431058
527,0.7663078421985602
528,1.0648850105789098
529,1.6339201481660763
530,-0.7528103214877153
531,1.7698700758607648
532,-1.5532371817595365
533,2.504971912579224
534,-1.829004781661173
535,0.7721223939467445
536,-0.2357128289805589
537,-0.2208105159055458
538,0.11243879843552129
539,-0.7627898365037418
540,2.38864690765326
541,-1.2338787454432496
542,3.6908696301816195
543,-0.9820189120671436
544,1.3748590219905856
545,-1.092754887264907
546,0.5682251311880782
547,-2.1851171400538374
548,-1.1123281051889253
549,-1.9988123448270863
550,0.594821998221255
551,0.17815397369691577
552,0.6068161070874547
553,0.7485792297988754
554,-0.0025059034695139593
555,1.1566776448698453
556,-1.7926460734777618
557,0.7847354376018363
558,-2.978627746176972
559,2.064663037177601
560,-2.9638351468412303
561,3.1110861382233623
562,-0.6642075813584714
563,3.665366288870653
564,-0.8587798826653846
565,1.2748511656054986
566,-3.2969622512131487
567,-1.1348402091222418
568,-0.8308110982901693
569,-0.957286916438604
570,3.6008234043766287
571,-1.9807633889254421
572,3.9196868211283875
573,-4.2902069361347195
574,3.2263423395364077
575,-2.609561055609489
576,3.9554829406713097
577,-1.6527929964704087
578,2.1033710577321996
579,-0.7889597383302841
580,0.4142518026153299
581,-0.08280547709329555
582,-0.15433756531345133
583,1.8773768599123088
584,-2.7823366617525416
585,1.9222952291169626
586,-3.308147735360598
587,4.426275736904644
588,-5.449466186252565
589,4.3510378500698845
590,-5.241095477265137
591,3.8981238518039034
592,-3.7189900957618263
593,2.1826662947340583
594,-1.1183541460663962
595,0.07719311030316575
596,1.5331613159056479
597,-3.214902885652025
598,2.587001667485737
599,-2.8859518581561074
600,4.347755279909389
601,-1.004558433221075
602,3.2432754258934384
603,-2.324086977804396
604,1.1046934695435286
605,-0.9661536806747265
606,1.0478486864714847
607,-0.5648954316731292
608,1.3753297881915578
609,-1.615987105419992
610,1.8993475394949721
611,-2.498042889356637
612,3.225405876915307
613,-1.2448284331249224
614,2.674922810852336
615,-2.274742086084991
616,1.754439590522463
617,-1.8605772035201609
618,0.9019023230978769
619,-0.8650008598027028
620,-0.4527098124767961
621,1.968048233675308
622,-2.176552765163193
623,2.3427006213659514
624,-2.4195733235923065
625,4.141296955625025
626,-0.5958612781136301
627,1.137958293115661
628,-0.7920672516769639
629,-3.6571445880967905
630,1.0809312305830137
631,-4.853459297321436
632,3.408258765961966
633,-3.2329103029646538
634,2.1333985633691883
635,-1.5506958240543092
636,0.3831303679540011
637,-0.3490508189214462
638,-0.9150533145853618
639,1.565068914753902
640,-2.0613542969117993
641,3.3012104916828826
642,-2.712146478210806
643,4.400334593761565
644,-1.3002490836541742
645,2.725091666634327
646,-1.4959961507441342
647,-0.23260514343118266
648,-1.0516971003003797
649,-0.8442261441610153
650,-0.8196901086729098
651,-0.5603126396871039
652,0.49244268899341664
653,-0.41186475556167057
654,-1.0790614995528571
655,-0.2537729695491938
656,-0.8251109579399705
657,0.6947630856156635
658,-0.2964037851650331
659,2.1083815706397244
660,-0.8932382690614757
661,2.5389302027583223
662,-3.6394601767003962
663,3.0700642499244886
664,-4.578431730178412
665,3.8594389025746096
666,-4.460426621293316
667,2.89303551622511
668,-3.7366646997155577
669,2.4160803188886
670,1.3832154828198553
671,2.5042565829340675
672,1.5735501034978463
673,-0.560952774753295
674,0.8148920608454266
675,-0.8070092127006723
676,1.3119153435374125
677,-1.9406120493686994
678,1.8310404505872642
679,-3.9897626118869605
680,2.1398325099609568
681,-4.8284575268045336
682,3.950697090725636
683,-4.3502189929301185
684,5.325807851560684
685,-2.749923707631697
686,2.945808349333495
687,-1.8419792068435341
688,0.8554360764007444
689,0.2491988603071923
690,-2.2566315641105525
691,3.714570990676555
692,-5.53143011054594
693,5.379380120855327
694,-6.587106440859999
695,7.437461289210611
696,-5.1356546210563785
697,6.158857581431132
698,-2.699903331645908
699,1.8239516233895932
700,-0.3150793259934616
701,-1.4403432241507321
702,4.225371998954047
703,-3.205569063889354
704,4.64667028886122
705,-6.373450994126061
706,4.207016364892597
707,-6.389995748456333
708,3.175547846237001
709,-3.752410063928009
710,1.402664454073176
711,-0.6445176334633187
712,-0.47033789013793625
713,2.9977136055410454
714,-1.9687998398613114
715,3.3440346613205363
716,-4.34500029091396
717,2.812583740302313
718,-4.765875939761435
719,3.6937095216202995
720,-3.7350728732526166
721,3.888149458554866
722,-3.3006128565739044
723,3.6506363830422757
724,-2.4196936005232508
725,2.2643053553382355
726,-0.4459893778724803
727,-1.0237642774457754
728,1.4420758218155416
729,-3.544405113132189
730,3.9416254435704743
731,-2.926576316570598
732,4.515671399450112
733,-3.69429629284501
734,2.958511906686169
735,-2.4883146044736026
736,1.9120029470172129
737,-0.5227671609001004
738,0.3774139699813444
739,0.013153340877497088
740,-1.2428673830252694
741,2.843848400470181
742,-2.660235400191783
743,3.916391722762462
744,-4.4967669387063465
745,2.89222387393246
746,-3.6557396164213016
747,3.0477606456896873
748,-1.803525504128371
749,1.4601093501821485
750,0.9949026964278064
751,-1.2913495715330652
752,1.5873869903089757
753,-1.6560525067551874
754,1.6653537765870896
755,-0.9891323121297249
756,1.3636465657504468
757,-0.2037897607132773
758,-0.8388042929184736
759,2.110294334161142
760,-2.8286622936457406
761,3.7374312346470475
762,-3.591989246094109
763,4.187490847883919
764,-3.1358314219184567
765,5.144099628069879
766,-3.5339116237207175
767,3.097026329478133
768,-2.82350559883269
769,0.38022282382899075
770,-0.0676048722183139
771,-1.2416698683032656
772,3.6201792123011813
773,-3.2608160991534176
774,5.04670891552228
775,-5.144488719219569
776,5.734820604217247
777,-7.922472613701858
778,6.16503902526234
779,-6.103224081216563
780,5.90245433003565
781,-1.5925882268274365
782,2.0600032778577195
783,0.36955822707580366
784,-3.4877308343920803
785,3.8409069481509217
786,-6.67377028955899
787,8.312442728562523
788,-8.988018357658257
789,8.132286437892487
790,-8.83710283651893
791,5.611465204476085
792,-3.190080894898684
793,0.9297039616472424
794,3.0305433112551254
795,-4.745309317104922
796,6.919191210760988
797,-8.458072354996608
798,8.313277435052584
799,-9.467291149869743
800,8.143092108939515
801,-7.67205662830271
802,6.096596338591916
803,-2.0283897008481295
804,0.8080985876904161
805,2.961046999020272
806,-6.038812717990741
807,7.613793516707625
808,-10.153949397830127
809,10.397862203243532
810,-10.13008726471519
811,8.99630912237788
812,-7.4744193854848
813,6.915206759940098
814,-4.154054018212392
815,2.209743984107448
816,2.1230728786095074
817,-5.169233698770283
818,7.3983072239854435
819,-10.753216813248649
820,11.767871473051503
821,-12.19300501485546
822,12.154356368054936
823,-10.396715805892049
824,8.645818205051466
825,-8.803395521433673
826,3.772045038704123
827,-2.5795031469599867
828,0.25016309095454925
829,5.0119869702634725
830,-7.552955079031394
831,9.389122984072396
832,-11.958188554306112
833,12.88524455419631
834,-13.316629266427082
835,13.29480609192725
836,-10.498685845902962
837,7.3656488996574225
838,-4.626025013332845
839,1.0845550061837272
840,3.885548086705681
841,-7.884333431655556
842,8.948512797978191
843,-13.482766161852604
844,14.974662935833457
845,-14.266983358188272
846,15.58164175306969
847,-12.139274501777086
848,11.104049308086433
849,-7.553057341820533
850,4.005694469246747
851,-1.4790635985717353
852,-3.3287636799287195
853,6.98706024254666
854,-9.074270811106954
855,12.208425534267798
856,-13.425390788151825
857,15.54857280298498
858,-12.580543310967883
859,12.643162797485484
860,-9.886771212017154
861,4.791701345119237
862,-1.4877257759016003
863,-2.272229067083583
864,6.463123861010391
865,-8.43979149003968
866,12.47732526733754
867,-13.497804722326379
868,14.565250694425519
869,-13.038829464922499
870,12.332352354997512
871,-9.257734331429369
872,5.182419499762384
873,-2.924182944128049
874,-1.9114560921141361
875,4.206839339263647
876,-6.9670718096565025
877,8.643928526566375
878,-10.65117191357359
879,10.878764739673612
880,-9.313153569197548
881,9.363908603349604
882,-5.148971595752377
883,4.530118369749469
884,-0.567989137183585
885,0.36545049398441765
886,2.2651745493569027
887,-2.2865229720744606
888,3.6197318054489935
889,-4.601340154978376
890,3.4297842347194303
891,-3.246639861599646
892,3.4562815832929408
893,-0.847199853596738
894,-0.21879424381740886
895,1.5640092631954245
896,-3.872903271641932
897,3.6783333703288847
898,-5.974173547775979
899,5.244399104255835
900,-6.037855609543153
901,4.48970745401459
902,-3.6573995461541893
903,1.8799297814172642
904,-0.13557880582200815
905,-2.4360251538877797
906,3.5770996125806294
907,-3.8716258352643567
908,6.3766682389530605
909,-6.83778062114961
910,6.007197478861769
911,-6.572021575982525
912,5.534637745267548
913,-5.348309868596619
914,2.041723467267044
915,-1.7966515435491008
916,-1.2627147892009691
917,2.4159726010969913
918,-5.23926916916085
919,4.500606020076833
920,-7.287544930232496
921,5.6942038471546
922,-5.884616797261601
923,6.775522498697768
924,-3.8325817160340248
925,4.986982423129788
926,-3.179700103330611
927,-0.01678108984863025
928,1.4356993240462266
929,-3.64782338649863
930,5.033609593438456
931,-4.929564034124349
932,6.22433600361636
933,-6.640471029393918
934,3.916823498281749
935,-3.731056963972187
936,1.0485528932098216
937,-0.18455421595439564
938,0.20323085305544697
939,2.5086916067580627
940,-4.405655638817846
941,3.7364922830497473
942,-5.203450953168282
943,2.665325064711362
944,-4.142642333882982
945,4.097307615385886
946,-2.0764298870712516
947,2.6108920890924683
948,-2.001447402747798
949,-0.05882705320926501
950,-0.16636163340682036
951,-0.26182707158032814
952,3.8720400520438165
953,-2.105934692748022
954,3.5262823533742753
955,-3.9982069560485636
956,3.191642230811081
957,-4.095275650297312
958,3.661656466811599
959,-3.0207129184135706
960,1.035973102447269
961,-0.6352141564330362
962,-0.059642462294180465
963,2.5816657624953563
964,-2.269629798166197
965,2.8700234025463067
966,-3.465681293346324
967,0.8232683250357002
968,-4.016183993811561
969,1.6741766768840136
970,-1.7958561623429392
971,1.4879604507815345
972,-0.723989909977311
973,-0.031968479914403214
974,1.8870000661582027
975,-2.96312815581883
976,2.6359787503773435
977,-2.6248947707512587
978,2.9439832573943336
979,-1.4705799075080694
980,2.648409740359919
981,-0.5381740819360327
982,1.7999912472857678
983,-0.24801937830184062
984,0.59483354890333
985,1.2008564547833986
986,-0.4062651733276883
987,1.9514415422391012
988,-0.7068570538052239
989,1.96675371558705
990,0.11124586233044043
991,0.9924088300684497
992,0.16989896118106468
993,-0.6123774519481171
994,1.7936021041733974
995,-1.4783477287406188
996,2.3262918735410163
997,-2.338296798281862
998,0.5025815127504905
999,-5.1491907502957135
1000,1.2816280634637733
1001,-3.5551920824429564
1002,1.2140947534811475
1003,-0.7227883183129156
1004,0.5607657754634889
1005,2.5344163105752093
1006,-1.4253241284959617
1007,4.585247658753164
1008,-4.036830047633297
1009,4.431995078545293
1010,-2.467584394917193
1011,3.245902110169903
1012,-0.1766010239263094
1013,-1.4809105085184753
1014,1.5461423749017353
1015,-2.990993204139508
1016,3.647371475556498
1017,-3.6597586871879297
1018,2.919303177649322
1019,-4.087789809489156
1020,2.391801060566264
1021,-1.1407215850473333
1022,3.538617569450861
1023,1.0405945500878797
1024,0.2488907183158657
1025,-0.5681921587469279
1026,-1.5386939363816765
1027,-0.26799618584536034
1028,-0.17299098275205915
1029,1.0009983285198971
1030,0.21029731149969738
1031,0.42978283618930285
1032,0.46704629025042366
1033,-0.651672571766271
1034,0.7841180266187862
1035,-1.0088855471668687
1036,1.635839821134181
1037,-0.47453467376655856
1038,2.4541746606675465
1039,-0.8212381959948232
1040,0.48279240702218174
1041,-1.433222989836063
1042,1.5063438718062157
1043,-1.3532513031811062
1044,0.27560119459548726
1045,-2.1649356161207933
1046,-1.0251203543416856
1047,-0.8509738352165575
1048,-0.13397791569521078
1049,0.09593294219329285
1050,-0.10303930145619825
1051,0.060165793848176385
1052,-1.709423136730352
1053,0.7484927046869765
1054,-3.543452371348208
1055,1.2220824142720645
1056,-2.060176627928322
1057,3.236356089823466
1058,-0.7791209330435148
1059,2.03200549485809
1060,-2.6590511076513867
1061,0.8110848375572243
1062,-1.014292887129948
1063,1.1694482472432042
1064,-1.3178995311127841
1065,1.2572809116228865
1066,0.14314071395035155
1067,0.35880164973764433
1068,-0.3433932819990856
1069,-2.209901946204141
1070,0.7066072303175489
1071,-1.7505651117495002
1072,4.5654374974020495
1073,-4.401002137411345
1074,5.852620489616479
1075,-2.8048071032772826
1076,3.8151913532197357
1077,-2.7315418542332153
1078,1.3051719636004822
1079,-0.3415116314058265
1080,1.9884014448575629
1081,1.464027802324816
1082,-0.22488257871191475
1083,1.6603902365901795
1084,-1.521800661081117
1085,1.522935426807258
1086,-1.847357247441754
1087,1.712121750357534
1088,0.21529796146678604
1089,0.5148570453535064
1090,0.8645517967609222
1091,-2.4589321576759495
1092,1.6392265531328043
1093,-3.00482387483404
1094,3.281509465861142
1095,-3.5442367079595285
1096,2.750648540210934
1097,-4.329118256335466
1098,0.8951889458600515
1099,-2.5978513765032814
1100,1.5642196905975965
1101,-3.1279383796081075
1102,1.5907219082548245
1103,-3.571643220718018
1104,3.260290559493532
1105,-1.1056299152057634
1106,1.570907227529236
1107,-1.7548461871022119
1108,0.5209039034840253
1109,0.025279839897188405
1110,-0.8099635160136414
1111,3.0301145804962637
1112,-1.2916889493482888
1113,2.2435043115872775
1114,-2.5870361503404276
1115,-0.9797383267150599
1116,-1.4582668478860983
1117,-2.4699069120241974
1118,2.9091836807774305
1119,-3.7845280309106353
1120,5.159097613334491
1121,-6.16872700938379
1122,6.121507667797619
1123,-5.759347562002733
1124,6.559830242166094
1125,-5.317026651919888
1126,2.9968845797928902
1127,-0.29734060655843875
1128,-1.4087218640861494
1129,2.8461558747079416
1130,-4.090472000254348
1131,3.863744421144754
1132,-4.3111230183575415
1133,3.581716496367433
1134,-1.2110940251936144
1135,0.1542242754587797
1136,0.7962201048859407
1137,-4.224183624522437
1138,2.3652599144879503
1139,-3.8311543673292165
1140,4.473013765079748
1141,-3.3817153427300597
1142,4.36939875829034
1143,-1.9798281062443843
1144,1.6618280037050452
1145,-2.0178846287042953
1146,-0.41624375720459517
1147,0.7137062258263109
1148,-1.7895669301397623
1149,2.5080935147860797
1150,-3.494033814296655
1151,4.600749289477253
1152,-3.684630142244986
1153,6.020205615671338
1154,-4.116168555781414
1155,3.278800114489663
1156,-4.3762604661555695
1157,1.4279234069931341
1158,-0.017738363161982518
1159,-1.9890374432531943
1160,4.742597884833132
1161,-4.597706063058634
1162,6.8066190392182415
1163,-4.81993204003164
1164,5.071282959001227
1165,-5.79726308395516
1166,2.185531505301583
1167,-0.9032574988721451
1168,-0.4335544039929144
1169,4.512054334079367
1170,-4.712954213071557
1171,6.452442278684652
1172,-8.332727547968172
1173,7.352887973787914
1174,-7.593697826238431
1175,6.866902592189164
1176,-3.95619715476555
1177,3.1352852030157283
1178,-0.3370848283692069
1179,-0.6525703373880594
1180,3.6996653953560124
1181,-4.73432333142852
1182,5.2958058205526815
1183,-5.879778329476445
1184,5.447006116886915
1185,-4.133093420899675
1186,2.181897712183207
1187,-2.759574993572867
1188,0.3596593991618132
1189,0.45632285352381075
1190,0.8988295304556573
1191,1.4538931107508275
1192,-1.592210712430938
1193,2.454103014800088
1194,-2.6285018966940052
1195,4.191732299950155
1196,-3.087788860710326
1197,2.471213293928847
1198,-1.551419391437277
1199,-0.3673158165774413
1200,1.5838783085792802
1201,-0.3316151760304833
1202,2.0205715968560427
1203,-3.50864349250424
1204,0.8489096994851357
1205,-3.9485648585554673
1206,3.4526046935273156
1207,-0.895866271558202
1208,2.450329972479757
1209,-0.5612726722015711
1210,-0.07694500315199893
1211,-1.1735603941401829
1212,0.3237552840718446
1213,-0.7288692237144315
1214,1.8681881404955518
1215,-1.2957840208192057
1216,0.34818887966976053
1217,-0.6990746390852366
1218,0.705621482566997
1219,1.0234658391992646
1220,-0.6745978112129835
1221,-0.059155321585730114
1222,0.22781225197476007
1223,0.6331115946928205
1224,1.7530329447954398
1225,-1.0901436420420483
1226,1.604997915142193
1227,-2.4796945249819236
1228,2.33916283622788
1229,-1.4236885926448895
1230,3.386930772826015
1231,-0.4781183589707485
1232,1.2520450113152943
1233,-0.20452298079878245
1234,-2.452964771125437
1235,1.1243408593486248
1236,-2.7273178700167877
1237,2.687611185371419
1238,-1.0805606360591138
1239,2.4949940823168397
1240,-2.496388466603161
1241,1.0223422959450401
1242,-1.494336076068179
1243,0.16914672839574318
1244,0.3537250757923413
1245,-0.24739604376054336
